Order Date,Segment,Country,City,State,Region,Product ID,Category,Product Name,Sales,Quantity,Discount,Profit
2017-09-18,Consumer,United States,Clovis,New Mexico,West,OFF-BI-10002012,Office Supplies,Wilson Jones Easy Flow II Sheet Lifters,10.08,7,0.2,3.528
2017-09-18,Consumer,United States,Clovis,New Mexico,West,TEC-AC-10004992,Technology,Kingston Digital DataTraveler 64GB USB 2.0,101.34,3,0.0,8.107
2016-09-11,Consumer,United States,Wichita,Kansas,Central,TEC-PH-10003171,Technology,Plantronics Encore H101 Dual Earpieces Headset,224.75,5,0.0,62.93
2017-09-23,Consumer,United States,Chicago,Illinois,Central,OFF-AP-10000390,Office Supplies,Euro Pro Shark Stick Mini Vacuum,73.176,6,0.8,-197.575
2017-09-23,Consumer,United States,Chicago,Illinois,Central,OFF-PA-10004888,Office Supplies,Xerox 217,20.736,4,0.2,7.258
2017-09-23,Consumer,United States,Chicago,Illinois,Central,TEC-PH-10004188,Technology,OtterBox Commuter Series Case - Samsung Galaxy S4,39.984,2,0.2,-8.996
2014-10-06,Corporate,United States,Omaha,Nebraska,Central,OFF-BI-10004099,Office Supplies,GBC VeloBinder Strips,15.36,2,0.0,7.68
2015-10-23,Consumer,United States,Houston,Texas,Central,OFF-PA-10004621,Office Supplies,Xerox 212,36.288,7,0.2,12.701
2015-10-23,Consumer,United States,Houston,Texas,Central,TEC-PH-10002103,Technology,Jabra SPEAK 410,150.384,2,0.2,15.038
2016-03-31,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-PH-10002789,Technology,LG Exalt,280.782,3,0.4,-60.836
2016-03-31,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-AC-10003289,Technology,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,31.984,2,0.2,1.199
2016-12-29,Consumer,United States,Los Angeles,California,West,OFF-BI-10000138,Office Supplies,Acco Translucent Poly Ring Binders,11.232,3,0.2,3.931
2017-11-03,Corporate,United States,Richmond,Kentucky,South,OFF-PA-10001215,Office Supplies,Xerox 1963,26.4,5,0.0,11.88
2017-01-20,Consumer,United States,Waterbury,Connecticut,East,OFF-AR-10001545,Office Supplies,Newell 326,3.52,2,0.0,1.021
2016-12-03,Consumer,United States,Los Angeles,California,West,TEC-AC-10003870,Technology,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1649.95,5,0.0,659.98
2016-12-03,Consumer,United States,Los Angeles,California,West,FUR-FU-10001085,Furniture,3M Polarizing Light Filter Sleeves,111.9,6,0.0,51.474
2016-06-14,Home Office,United States,Los Angeles,California,West,FUR-BO-10004218,Furniture,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",599.165,5,0.15,35.245
2016-09-02,Home Office,United States,San Francisco,California,West,OFF-ST-10003455,Office Supplies,"Tenex File Box, Personal Filing Tote with Lid, Black",46.53,3,0.0,12.098
2014-09-05,Consumer,United States,Saint Petersburg,Florida,South,FUR-FU-10001967,Furniture,Telescoping Adjustable Floor Lamp,31.984,2,0.2,1.999
2017-10-21,Home Office,United States,Lakewood,Ohio,East,OFF-AP-10000938,Office Supplies,Avanti 1.7 Cu. Ft. Refrigerator,161.568,2,0.2,16.157
2017-10-21,Home Office,United States,Lakewood,Ohio,East,OFF-PA-10002195,Office Supplies,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",4.064,1,0.2,1.372
2017-10-21,Home Office,United States,Lakewood,Ohio,East,OFF-BI-10002799,Office Supplies,"SlimView Poly Binder, 3/8""",6.216,4,0.7,-4.973
2017-04-25,Consumer,United States,Chandler,Arizona,West,OFF-AR-10000246,Office Supplies,Newell 318,8.896,4,0.2,0.667
2015-10-19,Home Office,United States,Los Angeles,California,West,OFF-AP-10000275,Office Supplies,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",1640.7,5,0.0,459.396
2015-10-19,Home Office,United States,Los Angeles,California,West,TEC-AC-10000892,Technology,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,270.0,3,0.0,97.2
2014-07-05,Corporate,United States,Palm Coast,Florida,South,FUR-FU-10001591,Furniture,Advantus Panel Wall Certificate Holder - 8.5x11,19.52,2,0.2,5.368
2014-07-05,Corporate,United States,Palm Coast,Florida,South,OFF-BI-10001787,Office Supplies,Wilson Jones Four-Pocket Poly Binders,9.81,5,0.7,-6.867
2014-07-05,Corporate,United States,Palm Coast,Florida,South,FUR-FU-10003192,Furniture,Luxo Adjustable Task Clamp Lamp,213.216,3,0.2,15.991
2016-04-04,Consumer,United States,New York City,New York,East,OFF-BI-10004600,Office Supplies,Ibico Ibimaster 300 Manual Binding System,588.784,2,0.2,183.995
2017-11-13,Consumer,United States,Jupiter,Florida,South,OFF-AR-10002335,Office Supplies,DIXON Oriole Pencils,2.064,1,0.2,0.155
2017-09-09,Consumer,United States,Glendale,Arizona,West,OFF-PA-10000859,Office Supplies,Unpadded Memo Slips,6.368,2,0.2,2.388
2015-04-17,Consumer,United States,New York City,New York,East,TEC-AC-10003198,Technology,Enermax Acrylux Wireless Keyboard,99.6,1,0.0,36.852
2015-04-17,Consumer,United States,New York City,New York,East,OFF-BI-10001900,Office Supplies,"DXL Angle-View Binders with Locking Rings, Black",62.296,13,0.2,21.025
2015-04-17,Consumer,United States,New York City,New York,East,OFF-AR-10000614,Office Supplies,Barrel Sharpener,10.71,3,0.0,2.785
2016-07-25,Home Office,United States,Houston,Texas,Central,OFF-EN-10003040,Office Supplies,Quality Park Security Envelopes,20.936,1,0.2,7.066
2016-08-26,Corporate,United States,New York City,New York,East,TEC-PH-10003442,Technology,Samsung Replacement EH64AVFWE Premium Headset,33.0,6,0.0,8.25
2016-08-26,Corporate,United States,New York City,New York,East,TEC-AC-10002800,Technology,Plantronics Audio 478 Stereo USB Headset,249.95,5,0.0,87.483
2014-09-12,Home Office,United States,Olathe,Kansas,Central,OFF-SU-10000157,Office Supplies,Compact Automatic Electric Letter Opener,357.93,3,0.0,7.159
2014-09-12,Home Office,United States,Olathe,Kansas,Central,TEC-AC-10001542,Technology,SanDisk Cruzer 16 GB USB Flash Drive,57.4,5,0.0,10.906
2014-09-12,Home Office,United States,Olathe,Kansas,Central,OFF-BI-10004519,Office Supplies,GBC DocuBind P100 Manual Binding Machine,331.96,2,0.0,149.382
2014-09-12,Home Office,United States,Olathe,Kansas,Central,FUR-FU-10003464,Furniture,"Seth Thomas 8 1/2"" Cubicle Clock",40.56,2,0.0,12.979
2016-07-22,Home Office,United States,Sparks,Nevada,West,OFF-SU-10004261,Office Supplies,"Fiskars 8"" Scissors, 2/Pack",86.2,5,0.0,24.998
2017-05-19,Corporate,United States,Rockford,Illinois,Central,OFF-PA-10004733,Office Supplies,Things To Do Today Spiral Book,38.016,6,0.2,13.781
2017-04-28,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-ST-10001325,Office Supplies,Sterilite Officeware Hinged File Box,8.384,1,0.2,0.734
2017-04-28,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-AR-10003056,Office Supplies,Newell 341,6.848,2,0.2,0.77
2017-12-29,Consumer,United States,Edmonds,Washington,West,OFF-FA-10000089,Office Supplies,Acco Glide Clips,19.6,5,0.0,9.604
2017-12-29,Consumer,United States,Edmonds,Washington,West,FUR-FU-10004093,Furniture,Hand-Finished Solid Wood Document Frame,68.46,2,0.0,20.538
2017-09-04,Consumer,United States,San Francisco,California,West,OFF-BI-10004022,Office Supplies,Acco Suede Grain Vinyl Round Ring Binder,13.344,6,0.2,4.337
2017-09-04,Consumer,United States,San Francisco,California,West,FUR-TA-10001771,Furniture,"Bush Cubix Conference Tables, Fully Assembled",1478.272,8,0.2,92.392
2014-03-21,Corporate,United States,Asheville,North Carolina,South,OFF-ST-10002301,Office Supplies,Tennsco Commercial Shelving,16.272,1,0.2,-3.865
2017-09-28,Consumer,United States,Los Angeles,California,West,FUR-FU-10001706,Furniture,Longer-Life Soft White Bulbs,9.24,3,0.0,4.435
2014-01-19,Consumer,United States,Scottsdale,Arizona,West,OFF-BI-10003676,Office Supplies,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",32.34,10,0.7,-23.716
2014-01-19,Consumer,United States,Scottsdale,Arizona,West,OFF-PA-10000659,Office Supplies,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",56.064,4,0.2,19.622
2014-01-19,Consumer,United States,Scottsdale,Arizona,West,OFF-EN-10002504,Office Supplies,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",108.72,5,0.2,36.693
2014-01-19,Consumer,United States,Scottsdale,Arizona,West,FUR-BO-10001972,Furniture,O'Sullivan 4-Shelf Bookcase in Odessa Pine,181.47,5,0.7,-320.597
2014-02-14,Consumer,United States,Houston,Texas,Central,OFF-PA-10000466,Office Supplies,"Memo Book, 100 Message Capacity, 5 3/8 x 11",16.176,3,0.2,6.066
2016-06-09,Consumer,United States,San Francisco,California,West,FUR-CH-10002774,Furniture,"Global Deluxe Stacking Chair, Gray",122.352,3,0.2,13.765
2014-09-26,Home Office,United States,San Diego,California,West,FUR-CH-10000454,Furniture,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",585.552,3,0.2,73.194
2014-09-26,Home Office,United States,San Diego,California,West,OFF-PA-10004888,Office Supplies,Xerox 217,19.44,3,0.0,9.331
2016-05-30,Consumer,United States,Hamilton,Ohio,East,OFF-AP-10003842,Office Supplies,Euro-Pro Shark Turbo Vacuum,123.92,5,0.2,9.294
2017-12-19,Consumer,United States,Parker,Colorado,West,FUR-FU-10000320,Furniture,OIC Stacking Trays,13.36,5,0.2,4.008
2017-12-19,Consumer,United States,Parker,Colorado,West,OFF-ST-10002554,Office Supplies,Tennsco Industrial Shelving,78.256,2,0.2,-17.608
2017-12-19,Consumer,United States,Parker,Colorado,West,FUR-BO-10000468,Furniture,O'Sullivan 2-Shelf Heavy-Duty Bookcases,102.018,7,0.7,-183.632
2017-12-26,Corporate,United States,Fremont,Nebraska,Central,OFF-ST-10004459,Office Supplies,Tennsco Single-Tier Lockers,750.68,2,0.0,37.534
2017-06-15,Home Office,United States,Maple Grove,Minnesota,Central,OFF-LA-10002312,Office Supplies,Avery 490,44.4,3,0.0,22.2
2017-06-15,Home Office,United States,Maple Grove,Minnesota,Central,OFF-ST-10001291,Office Supplies,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",84.55,5,0.0,22.829
2017-06-15,Home Office,United States,Maple Grove,Minnesota,Central,OFF-PA-10003022,Office Supplies,Xerox 1992,17.94,3,0.0,8.791
2016-11-20,Consumer,United States,Newark,Delaware,East,OFF-BI-10002133,Office Supplies,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",128.4,3,0.0,62.916
2014-03-31,Corporate,United States,Miami,Florida,South,OFF-BI-10001097,Office Supplies,Avery Hole Reinforcements,1.869,1,0.7,-1.308
2017-10-08,Corporate,United States,San Diego,California,West,TEC-PH-10001336,Technology,Digium D40 VoIP phone,103.192,1,0.2,11.609
2017-10-08,Corporate,United States,San Diego,California,West,TEC-AC-10002305,Technology,KeyTronic E03601U1 - Keyboard - Beige,36.0,2,0.0,6.48
2017-10-08,Corporate,United States,San Diego,California,West,TEC-AC-10003610,Technology,Logitech Illuminated - Keyboard,239.96,4,0.0,115.181
2017-10-08,Corporate,United States,San Diego,California,West,OFF-ST-10002301,Office Supplies,Tennsco Commercial Shelving,40.68,2,0.0,0.407
2017-01-30,Consumer,United States,Miami,Florida,South,FUR-CH-10002044,Furniture,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",419.136,4,0.2,-68.11
2014-12-12,Consumer,United States,Miami,Florida,South,OFF-EN-10001099,Office Supplies,Staple envelope,23.472,3,0.2,7.628
2015-10-24,Home Office,United States,San Antonio,Texas,Central,OFF-BI-10004140,Office Supplies,Avery Non-Stick Binders,3.592,4,0.8,-6.286
2017-04-01,Corporate,United States,Jacksonville,Florida,South,TEC-PH-10004897,Technology,Mediabridge Sport Armband iPhone 5s,23.976,3,0.2,-5.694
2017-04-01,Corporate,United States,Jacksonville,Florida,South,OFF-LA-10000262,Office Supplies,Avery 494,6.264,3,0.2,2.036
2017-04-01,Corporate,United States,Jacksonville,Florida,South,OFF-AP-10002222,Office Supplies,Staple holder,20.808,3,0.2,1.821
2017-04-01,Corporate,United States,Jacksonville,Florida,South,FUR-CH-10003774,Furniture,"Global Wood Trimmed Manager's Task Chair, Khaki",218.352,3,0.2,-19.106
2017-01-26,Consumer,United States,Houston,Texas,Central,OFF-ST-10000615,Office Supplies,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",18.16,2,0.2,1.816
2014-11-28,Home Office,United States,San Francisco,California,West,OFF-SU-10001225,Office Supplies,Staple remover,7.36,2,0.0,0.147
2014-11-28,Home Office,United States,San Francisco,California,West,OFF-LA-10002043,Office Supplies,Avery 489,41.4,4,0.0,19.872
2014-11-28,Home Office,United States,San Francisco,California,West,FUR-BO-10000330,Furniture,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",411.332,4,0.15,-4.839
2015-09-04,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-BI-10001249,Office Supplies,Avery Heavy-Duty EZD View Binder with Locking Rings,7.656,4,0.7,-6.125
2017-06-12,Consumer,United States,Marion,Ohio,East,TEC-AC-10004469,Technology,Microsoft Sculpt Comfort Mouse,63.92,2,0.2,19.176
2017-07-15,Consumer,United States,New York City,New York,East,OFF-AR-10001177,Office Supplies,Newell 349,6.56,2,0.0,1.902
2017-07-15,Consumer,United States,New York City,New York,East,OFF-LA-10000634,Office Supplies,Avery 509,7.83,3,0.0,3.602
2017-07-15,Consumer,United States,New York City,New York,East,TEC-AC-10004708,Technology,Sony 32GB Class 10 Micro SDHC R40 Memory Card,41.9,2,0.0,8.799
2017-07-15,Consumer,United States,New York City,New York,East,FUR-CH-10002084,Furniture,Hon Mobius Operator's Chair,664.146,6,0.1,88.553
2017-07-15,Consumer,United States,New York City,New York,East,OFF-PA-10004519,Office Supplies,Spiral Phone Message Books with Labels by Adams,8.96,2,0.0,4.39
2017-11-02,Corporate,United States,Philadelphia,Pennsylvania,East,FUR-FU-10001847,Furniture,Eldon Image Series Black Desk Accessories,3.312,1,0.2,0.662
2017-11-02,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-AP-10001962,Office Supplies,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,20.136,3,0.2,1.259
2017-11-02,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-EN-10003845,Office Supplies,Colored Envelopes,8.856,3,0.2,2.878
2017-11-02,Corporate,United States,Philadelphia,Pennsylvania,East,TEC-PH-10001817,Technology,Wilson Electronics DB Pro Signal Booster,859.2,4,0.4,-186.16
2016-10-08,Consumer,United States,Los Angeles,California,West,OFF-PA-10000167,Office Supplies,Xerox 1925,61.96,2,0.0,27.882
2016-04-08,Consumer,United States,Smyrna,Georgia,South,OFF-EN-10002973,Office Supplies,Ampad #10 Peel & Seel Holiday Envelopes,17.92,4,0.0,8.602
2015-10-08,Consumer,United States,San Francisco,California,West,FUR-FU-10001588,Furniture,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",145.9,5,0.0,62.737
2017-05-15,Consumer,United States,Chicago,Illinois,Central,OFF-PA-10001736,Office Supplies,Xerox 1880,56.704,2,0.2,19.138
2017-05-15,Consumer,United States,Chicago,Illinois,Central,TEC-PH-10002185,Technology,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,11.12,2,0.2,3.475
2014-02-24,Consumer,United States,Medford,Oregon,West,OFF-PA-10000174,Office Supplies,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",32.896,4,0.2,11.102
2014-02-24,Consumer,United States,Medford,Oregon,West,OFF-PA-10000069,Office Supplies,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",22.776,3,0.2,7.687
2015-05-30,Consumer,United States,New York City,New York,East,TEC-PH-10001795,Technology,RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting,239.97,3,0.0,2.4
2015-05-30,Consumer,United States,New York City,New York,East,OFF-AP-10004540,Office Supplies,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",160.32,2,0.0,44.89
2015-05-30,Consumer,United States,New York City,New York,East,TEC-PH-10001527,Technology,Plantronics MX500i Earset,128.85,3,0.0,3.866
2016-11-18,Corporate,United States,Huntsville,Alabama,South,TEC-AC-10003870,Technology,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1319.96,4,0.0,527.984
2017-12-04,Corporate,United States,Philadelphia,Pennsylvania,East,FUR-CH-10004540,Furniture,Global Chrome Stack Chair,239.96,10,0.3,-10.284
2017-12-04,Corporate,United States,Philadelphia,Pennsylvania,East,FUR-FU-10004093,Furniture,Hand-Finished Solid Wood Document Frame,54.768,2,0.2,6.846
2017-12-04,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-AR-10000716,Office Supplies,DIXON Ticonderoga Erasable Checking Pencils,13.392,3,0.2,3.181
2017-12-04,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-PA-10002709,Office Supplies,Xerox 1956,23.92,5,0.2,8.671
2017-12-04,Corporate,United States,Philadelphia,Pennsylvania,East,TEC-AC-10000580,Technology,Logitech G13 Programmable Gameboard with LCD Display,255.968,4,0.2,-28.796
2016-06-05,Consumer,United States,Santa Clara,California,West,OFF-BI-10000829,Office Supplies,Avery Non-Stick Binders,21.552,6,0.2,7.004
2016-06-05,Consumer,United States,Santa Clara,California,West,OFF-AP-10004859,Office Supplies,Acco 6 Outlet Guardian Premium Surge Suppressor,58.24,4,0.0,15.725
2016-12-10,Home Office,United States,Long Beach,California,West,OFF-PA-10000575,Office Supplies,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",80.28,12,0.0,36.929
2017-04-30,Corporate,United States,Los Angeles,California,West,OFF-AR-10002804,Office Supplies,Faber Castell Col-Erase Pencils,9.78,2,0.0,4.01
2017-04-24,Home Office,United States,Santa Barbara,California,West,OFF-FA-10002676,Office Supplies,Colored Push Pins,1.81,1,0.0,0.652
2015-05-08,Home Office,United States,New York City,New York,East,OFF-PA-10003465,Office Supplies,Xerox 1912,37.94,2,0.0,18.211
2015-03-31,Corporate,United States,Jacksonville,Florida,South,TEC-PH-10000011,Technology,PureGear Roll-On Screen Protector,79.96,5,0.2,27.986
2017-08-06,Corporate,United States,Cedar Hill,Texas,Central,OFF-PA-10004381,Office Supplies,14-7/8 x 11 Blue Bar Computer Printout Paper,115.296,3,0.2,40.354
2017-12-02,Consumer,United States,Omaha,Nebraska,Central,TEC-PH-10001795,Technology,ClearOne CHATAttach 160 - speaker phone,2479.96,4,0.0,743.988
2016-06-06,Consumer,United States,Little Rock,Arkansas,South,TEC-AC-10001109,Technology,Logitech Trackman Marble Mouse,179.94,6,0.0,75.575
2016-06-06,Consumer,United States,Little Rock,Arkansas,South,TEC-AC-10003038,Technology,Kingston Digital DataTraveler 16GB USB 2.0,26.85,3,0.0,5.102
2016-06-06,Consumer,United States,Little Rock,Arkansas,South,TEC-AC-10003174,Technology,Plantronics S12 Corded Telephone Headset System,323.37,3,0.0,129.348
2016-06-06,Consumer,United States,Little Rock,Arkansas,South,OFF-PA-10000157,Office Supplies,Xerox 191,59.94,3,0.0,28.172
2016-06-06,Consumer,United States,Little Rock,Arkansas,South,OFF-BI-10001721,Office Supplies,Trimflex Flexible Post Binders,64.14,3,0.0,30.787
2016-06-06,Consumer,United States,Little Rock,Arkansas,South,OFF-BI-10000591,Office Supplies,Avery Binder Labels,11.67,3,0.0,5.602
2016-06-06,Consumer,United States,Little Rock,Arkansas,South,OFF-PA-10001534,Office Supplies,Xerox 230,12.96,2,0.0,6.221
